"No.","Time","Source","Destination","Protocol","Length","Info"
"15503","1462.320784","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=12351 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15504","1462.320784","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=13763 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15505","1462.320784","52.113.194.132","10.10.10.10","TLSv1.2","1224","Application Data"
"15506","1462.320784","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=16345 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15507","1462.320784","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=17757 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15508","1462.321303","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=9527 Win=131072 Len=0"
"15509","1462.321468","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=12351 Win=131072 Len=0"
"15510","1462.321579","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=15175 Win=131072 Len=0"
"15511","1462.321671","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=17757 Win=131072 Len=0"
"15512","1462.326295","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=19169 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15513","1462.326295","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=20581 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15514","1462.326295","52.113.194.132","10.10.10.10","TLSv1.2","934","Application Data"
"15515","1462.326295","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=22873 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15516","1462.326295","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=24285 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15517","1462.326295","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=25697 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15518","1462.326295","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=27109 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15519","1462.326295","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=28521 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15520","1462.326295","52.113.194.132","10.10.10.10","TLSv1.2","1224","Application Data"
"15521","1462.326295","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=31103 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15522","1462.326707","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=20581 Win=131072 Len=0"
"15523","1462.326880","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=22873 Win=131072 Len=0"
"15524","1462.326997","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=25697 Win=131072 Len=0"
"15525","1462.327088","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=28521 Win=131072 Len=0"
"15526","1462.327172","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=31103 Win=131072 Len=0"
"15527","1462.330688","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=32515 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15528","1462.330688","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=33927 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15529","1462.330688","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=35339 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15530","1462.331055","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=33927 Win=131072 Len=0"
"15531","1462.331230","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=36751 Win=131072 Len=0"
"15532","1462.345637","CloudNetwork_95:68:49","Broadcast","ARP","42","Who has 10.10.10.254? Tell 10.10.10.9"
"15533","1462.532816","20.7.2.167","10.10.10.10","TCP","228","[TCP Spurious Retransmission] 443  >  54666 [PSH, ACK] Seq=5569 Ack=1420 Win=7332 Len=174"
"15534","1462.533072","10.10.10.10","20.7.2.167","TCP","66","[TCP Dup ACK 15498#1] 54666  >  443 [ACK] Seq=1420 Ack=5743 Win=512 Len=0 SLE=5569 SRE=5743"
"15535","1462.547242","10.10.10.9","224.0.0.252","LLMNR","72","Standard query 0x1730 ANY EdgarFuentes"
"15536","1462.559859","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=36751 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15537","1462.559859","52.113.194.132","10.10.10.10","TLSv1.2","1466","Application Data"
"15538","1462.559859","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=39575 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15539","1462.559859","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=40987 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15540","1462.559859","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=42399 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15541","1462.559859","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=43811 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15542","1462.559859","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=45223 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15543","1462.559859","52.113.194.132","10.10.10.10","TLSv1.2","1466","Application Data"
"15544","1462.559859","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=48047 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15545","1462.559859","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=49459 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15546","1462.560371","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=39575 Win=131072 Len=0"
"15547","1462.560547","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=42399 Win=131072 Len=0"
"15548","1462.560669","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=45223 Win=131072 Len=0"
"15549","1462.560777","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=48047 Win=131072 Len=0"
"15550","1462.560893","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=50871 Win=131072 Len=0"
"15551","1462.561237","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=50871 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15552","1462.561237","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=52283 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15553","1462.561237","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=53695 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15554","1462.561237","52.113.194.132","10.10.10.10","TLSv1.2","1466","Application Data"
"15555","1462.561237","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=56519 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15556","1462.561237","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=57931 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15557","1462.561237","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=59343 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15558","1462.561237","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=60755 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15559","1462.561237","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=62167 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15560","1462.561639","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=53695 Win=131072 Len=0"
"15561","1462.561827","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=56519 Win=131072 Len=0"
"15562","1462.561944","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=59343 Win=131072 Len=0"
"15563","1462.562043","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=62167 Win=131072 Len=0"
"15564","1462.562932","52.113.194.132","10.10.10.10","TLSv1.2","1466","Application Data"
"15565","1462.562932","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=64991 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15566","1462.562932","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=66403 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15567","1462.562932","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=67815 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15568","1462.562932","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=69227 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15569","1462.562932","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=70639 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15570","1462.562932","52.113.194.132","10.10.10.10","TLSv1.2","1466","Application Data"
"15571","1462.562932","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=73463 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15572","1462.562932","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=74875 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15573","1462.563271","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=64991 Win=131072 Len=0"
"15574","1462.563449","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=67815 Win=131072 Len=0"
"15575","1462.563578","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=70639 Win=131072 Len=0"
"15576","1462.563680","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=73463 Win=131072 Len=0"
"15577","1462.563776","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=76287 Win=131072 Len=0"
"15578","1462.564066","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=76287 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15579","1462.564066","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=77699 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15580","1462.564066","52.113.194.132","10.10.10.10","TLSv1.2","1466","Application Data"
"15581","1462.564066","52.113.194.132","10.10.10.10","TCP","1466","443  >  55134 [ACK] Seq=80523 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]"
"15582","1462.564066","52.113.194.132","10.10.10.10","TLSv1.2","596","Application Data, Application Data"
"15583","1462.564395","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=79111 Win=131072 Len=0"
"15584","1462.564569","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=81935 Win=131072 Len=0"
"15585","1462.622059","10.10.10.10","52.113.194.132","TCP","54","55134  >  443 [ACK] Seq=2098 Ack=82477 Win=130560 Len=0"
"15586","1463.048612","CloudNetwork_95:68:49","Broadcast","ARP","42","Who has 10.10.10.9? (ARP Probe)"
"15587","1463.570340","10.10.10.71","224.0.0.251","MDNS","141","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"15588","1463.570340","fe80::ab:3020:bda9:b47b","ff02::fb","MDNS","161","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"15589","1463.972497","CloudNetwork_95:68:49","Broadcast","ARP","42","Who has 10.10.10.9? (ARP Probe)"
"15590","1464.078424","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"15591","1464.078424","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"15592","1464.078424","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"15593","1464.078424","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"15594","1464.182929","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"15595","1464.614791","10.10.10.10","8.8.8.8","DNS","70","Standard query 0xee83 A dns.google"
"15596","1464.615357","10.10.10.10","8.8.8.8","DNS","70","Standard query 0xa747 HTTPS dns.google"
"15597","1464.629317","8.8.8.8","10.10.10.10","DNS","146","Standard query response 0xa747 HTTPS dns.google SOA ns1.zdns.google"
"15598","1464.631143","8.8.8.8","10.10.10.10","DNS","102","Standard query response 0xee83 A dns.google A 8.8.8.8 A 8.8.4.4"
"15599","1464.633776","10.10.10.10","8.8.8.8","QUIC","1292","Initial, DCID=e142ae29b2c53aa0, PKN: 1, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING"
"15600","1464.633801","10.10.10.10","8.8.8.8","QUIC","120","0-RTT, DCID=e142ae29b2c53aa0"
"15601","1464.634221","10.10.10.10","8.8.8.8","QUIC","291","0-RTT, DCID=e142ae29b2c53aa0"
"15602","1464.634548","10.10.10.10","8.8.8.8","QUIC","259","0-RTT, DCID=e142ae29b2c53aa0"
"15603","1464.692137","8.8.8.8","10.10.10.10","QUIC","1292","Initial, SCID=e142ae29b2c53aa0, PKN: 1, ACK, PADDING"
"15604","1464.700401","8.8.8.8","10.10.10.10","QUIC","1292","Handshake, SCID=e142ae29b2c53aa0"
"15605","1464.700906","8.8.8.8","10.10.10.10","QUIC","863","Protected Payload (KP0)"
"15606","1464.701294","8.8.8.8","10.10.10.10","QUIC","177","Protected Payload (KP0)"
"15607","1464.701294","8.8.8.8","10.10.10.10","QUIC","66","Protected Payload (KP0)"
"15608","1464.701676","10.10.10.10","8.8.8.8","QUIC","120","Handshake, DCID=e142ae29b2c53aa0"
"15609","1464.701960","10.10.10.10","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=e142ae29b2c53aa0"
"15610","1464.724459","8.8.8.8","10.10.10.10","QUIC","550","Protected Payload (KP0)"
"15611","1464.725319","10.10.10.10","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=e142ae29b2c53aa0"
"15612","1464.730314","8.8.8.8","10.10.10.10","QUIC","64","Protected Payload (KP0)"
"15613","1464.738605","8.8.8.8","10.10.10.10","QUIC","162","Protected Payload (KP0)"
"15614","1464.738605","8.8.8.8","10.10.10.10","QUIC","764","Protected Payload (KP0)"
"15615","1464.739465","10.10.10.10","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=e142ae29b2c53aa0"
"15616","1464.739864","10.10.10.10","8.8.8.8","QUIC","78","Protected Payload (KP0), DCID=e142ae29b2c53aa0"
"15617","1464.741906","10.10.10.10","172.217.3.131","QUIC","124","0-RTT, DCID=6c38be6915da1423"
"15618","1464.741980","10.10.10.10","172.217.3.131","QUIC","1292","Initial, DCID=6c38be6915da1423, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO"
"15619","1464.742320","10.10.10.10","172.217.3.131","QUIC","411","0-RTT, DCID=6c38be6915da1423"
"15620","1464.796371","8.8.8.8","10.10.10.10","QUIC","67","Protected Payload (KP0)"
"15621","1464.815983","10.10.10.10","172.217.3.131","QUIC","1292","Initial, DCID=6c38be6915da1423, PKN: 5, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO, PING, PING"
"15622","1464.829536","172.217.3.131","10.10.10.10","QUIC","1292","Initial, SCID=ec38be6915da1423, PKN: 1, ACK, PADDING"
"15623","1464.836658","172.217.3.131","10.10.10.10","QUIC","1292","Handshake, SCID=ec38be6915da1423"
"15624","1464.837796","10.10.10.10","172.217.3.131","QUIC","120","Handshake, DCID=ec38be6915da1423"
"15625","1464.841148","172.217.3.131","10.10.10.10","QUIC","851","Protected Payload (KP0)"
"15626","1464.841148","172.217.3.131","10.10.10.10","QUIC","227","Protected Payload (KP0)"
"15627","1464.841148","172.217.3.131","10.10.10.10","QUIC","66","Protected Payload (KP0)"
"15628","1464.841651","172.217.3.131","10.10.10.10","QUIC","1292","Handshake, SCID=ec38be6915da1423"
"15629","1464.841831","10.10.10.10","172.217.3.131","QUIC","73","Protected Payload (KP0), DCID=ec38be6915da1423"
"15630","1464.842164","10.10.10.10","172.217.3.131","QUIC","155","Protected Payload (KP0), DCID=ec38be6915da1423"
"15631","1464.864035","172.217.3.131","10.10.10.10","QUIC","162","Protected Payload (KP0)"
"15632","1464.864706","10.10.10.10","172.217.3.131","QUIC","75","Protected Payload (KP0), DCID=ec38be6915da1423"
"15633","1464.875092","172.217.3.131","10.10.10.10","QUIC","159","Protected Payload (KP0)"
"15634","1464.875877","10.10.10.10","172.217.3.131","QUIC","79","Protected Payload (KP0), DCID=ec38be6915da1423"
"15635","1464.876191","172.217.3.131","10.10.10.10","QUIC","63","Protected Payload (KP0)"
"15636","1464.876689","10.10.10.10","172.217.3.131","QUIC","75","Protected Payload (KP0), DCID=ec38be6915da1423"
"15637","1464.958898","172.217.3.131","10.10.10.10","QUIC","159","Protected Payload (KP0)"
"15638","1464.958898","172.217.3.131","10.10.10.10","QUIC","69","Protected Payload (KP0)"
"15639","1464.959693","10.10.10.10","172.217.3.131","QUIC","77","Protected Payload (KP0), DCID=ec38be6915da1423"
"15640","1465.001013","CloudNetwork_95:68:49","Broadcast","ARP","42","ARP Announcement for 10.10.10.9"
"15641","1465.001013","10.10.10.9","224.0.0.251","MDNS","78","Standard query 0x0000 ANY EdgarFuentes.local, ""QM"" question"
"15642","1465.005250","10.10.10.9","224.0.0.252","LLMNR","72","Standard query 0x2770 ANY EdgarFuentes"
"15643","1465.099450","10.10.10.9","224.0.0.251","MDNS","88","Standard query response 0x0000 A 10.10.10.9"
"15644","1465.099450","10.10.10.9","10.10.10.255","NBNS","110","Registration NB EDGARFUENTES<20>"
"15645","1465.099450","10.10.10.9","239.255.255.250","UDP","1121","49364  >  3702 Len=1079"
"15646","1465.207714","CloudNetwork_95:68:49","Broadcast","ARP","42","Who has 10.10.10.118? Tell 10.10.10.9"
"15647","1465.207714","10.10.10.9","239.255.255.250","UDP","1121","49364  >  3702 Len=1079"
"15648","1465.404184","10.10.10.9","239.255.255.250","UDP","1121","49364  >  3702 Len=1079"
"15649","1465.408819","10.10.10.9","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"15650","1465.408819","10.10.10.9","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"15651","1465.508458","10.10.10.9","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"15652","1465.509307","10.10.10.9","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"15653","1465.509307","10.10.10.9","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"15654","1465.509307","10.10.10.9","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"15655","1465.609927","10.10.10.9","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"15656","1465.615022","10.10.10.9","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"15657","1465.615022","10.10.10.9","239.255.255.250","UDP","1121","49364  >  3702 Len=1079"
"15658","1465.615022","10.10.10.9","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"15659","1465.915740","10.10.10.9","10.10.10.255","NBNS","110","Registration NB EDGARFUENTES<20>"
"15660","1465.917473","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"15661","1466.533165","10.10.10.9","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"15662","1466.634192","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"15663","1466.634192","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"15664","1466.634192","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"15665","1466.644568","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"15666","1466.644568","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"15667","1466.644568","10.10.10.9","10.10.10.255","NBNS","110","Registration NB EDGARFUENTES<20>"
"15668","1466.736937","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"15669","1466.825237","fe80::c2ea:e4ff:fe1b:3a38","fe80::1c40:4983:1cea:1e20","ICMPv6","86","Neighbor Solicitation for fe80::1c40:4983:1cea:1e20 from c0:ea:e4:1b:3a:38"
"15670","1466.825457","fe80::1c40:4983:1cea:1e20","fe80::c2ea:e4ff:fe1b:3a38","ICMPv6","86","Neighbor Advertisement fe80::1c40:4983:1cea:1e20 (sol, ovr) is at 60:dd:8e:1e:c4:27"
"15671","1466.944893","10.10.10.9","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"15672","1466.958399","10.10.10.9","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"15673","1467.145455","CloudNetwork_95:68:49","Broadcast","ARP","42","ARP Announcement for 10.10.10.9"
"15674","1467.558461","10.10.10.9","10.10.10.255","NBNS","110","Registration NB EDGARFUENTES<20>"
"15675","1467.605044","Intel_1e:c4:27","Broadcast","ARP","42","Who has 10.10.10.254? Tell 10.10.10.10"
"15676","1467.663285","10.10.10.9","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"15677","1467.876862","Sonicwall_1b:3a:38","Intel_1e:c4:27","ARP","60","10.10.10.254 is at c0:ea:e4:1b:3a:38"
"15678","1468.033544","10.10.10.10","52.112.107.137","TLSv1.2","112","Application Data"
"15679","1468.081708","52.112.107.137","10.10.10.10","TLSv1.2","101","Application Data"
"15680","1468.127333","10.10.10.10","52.112.107.137","TCP","54","54640  >  443 [ACK] Seq=2422 Ack=1769 Win=509 Len=0"
"15681","1468.174090","10.10.10.9","10.10.10.255","NBNS","110","Registration NB EDGARFUENTES<00>"
"15682","1468.174090","10.10.10.9","10.10.10.255","NBNS","110","Registration NB SISAD<00>"
"15683","1468.683992","10.10.10.9","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"15684","1468.683992","10.10.10.9","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"15685","1468.683992","10.10.10.9","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"15686","1468.683992","10.10.10.9","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"15687","1468.683992","10.10.10.9","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"15688","1468.738078","fe80::1c40:4983:1cea:1e20","ff02::1:ff1b:3a38","ICMPv6","86","Neighbor Solicitation for fe80::c2ea:e4ff:fe1b:3a38 from 60:dd:8e:1e:c4:27"
"15689","1468.759689","fe80::c2ea:e4ff:fe1b:3a38","fe80::1c40:4983:1cea:1e20","ICMPv6","86","Neighbor Advertisement fe80::c2ea:e4ff:fe1b:3a38 (rtr, sol, ovr) is at c0:ea:e4:1b:3a:38"
"15690","1468.783883","10.10.10.9","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"15691","1468.783883","10.10.10.9","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"15692","1468.786973","10.10.10.9","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"15693","1468.887414","10.10.10.9","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"15694","1468.897732","10.10.10.9","10.10.10.255","NBNS","110","Registration NB EDGARFUENTES<00>"
"15695","1468.897732","10.10.10.9","10.10.10.255","NBNS","110","Registration NB SISAD<00>"
"15696","1468.898199","104.93.21.139","10.10.10.10","TLSv1.3","93","Application Data"
"15697","1468.898199","104.93.21.139","10.10.10.10","TLSv1.3","78","Application Data"
"15698","1468.898491","10.10.10.10","104.93.21.139","TCP","54","55132  >  443 [ACK] Seq=989 Ack=615 Win=130560 Len=0"
"15699","1468.900030","104.93.21.139","10.10.10.10","TCP","60","443  >  55132 [FIN, ACK] Seq=615 Ack=989 Win=64128 Len=0"
"15700","1468.900274","10.10.10.10","104.93.21.139","TCP","54","55132  >  443 [ACK] Seq=989 Ack=616 Win=130560 Len=0"
"15701","1469.512848","10.10.10.9","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"15702","1469.715075","10.10.10.9","10.10.10.255","NBNS","110","Registration NB SISAD<00>"
"15703","1469.715075","10.10.10.9","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"15704","1469.715075","10.10.10.9","10.10.10.255","NBNS","110","Registration NB EDGARFUENTES<00>"
"15705","1470.424450","10.10.10.9","10.10.10.255","NBNS","110","Registration NB SISAD<00>"
"15706","1470.734887","10.10.10.9","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"15707","1470.735290","10.10.10.9","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"15708","1470.937260","RuckusWirele_0a:34:c0","Broadcast","0x99ea","367","Ethernet II"
"15709","1470.937260","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"15710","1471.665251","10.10.10.9","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"15711","1471.665251","10.10.10.9","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"15712","1472.579739","10.10.10.9","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"15713","1473.606208","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"15714","1473.606208","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
